%WMO Code	Latitude	Longitude	Altitude	Date	Begin of Period	End of Period	O18	H2	Precipitation	Air Temperature	Vapour Pressure
6729502	-18.67178694	34.07239317	346	2011-03-15	2011-03-01	2011-03-31	-4.83	-24.5	NaN	NaN	NaN
6729502	-18.67178694	34.07239317	346	2011-04-15	2011-04-01	2011-04-30	-4.76	-25.4	NaN	NaN	NaN
6729502	-18.67178694	34.07239317	346	2011-05-15	2011-05-01	2011-05-31	NaN	NaN	NaN	NaN	NaN
6729502	-18.67178694	34.07239317	346	2011-06-15	2011-06-01	2011-06-30	NaN	NaN	NaN	NaN	NaN
6729502	-18.67178694	34.07239317	346	2011-07-15	2011-07-01	2011-07-31	NaN	NaN	NaN	NaN	NaN
6729502	-18.67178694	34.07239317	346	2011-08-15	2011-08-01	2011-08-31	NaN	NaN	NaN	NaN	NaN
6729502	-18.67178694	34.07239317	346	2011-09-15	2011-09-01	2011-09-30	NaN	NaN	NaN	NaN	NaN
6729502	-18.67178694	34.07239317	346	2011-10-15	2011-10-01	2011-10-31	-0.92	6.9	NaN	NaN	NaN
6729502	-18.67178694	34.07239317	346	2011-11-15	2011-11-01	2011-11-30	NaN	NaN	NaN	NaN	NaN
6729502	-18.67178694	34.07239317	346	2011-12-15	2011-12-01	2011-12-31	NaN	NaN	NaN	NaN	NaN
9384400	-46.42	168.32	2	2009-01-15	2009-01-01	2009-01-31	-4.43	-28	NaN	NaN	NaN
9384400	-46.42	168.32	2	2009-02-15	2009-02-01	2009-02-28	-5.03	-34.7	NaN	NaN	NaN
9384400	-46.42	168.32	2	2009-03-15	2009-03-01	2009-03-31	-6.19	-42.6	NaN	NaN	NaN
9384400	-46.42	168.32	2	2009-04-15	2009-04-01	2009-04-30	-5.9	-36	NaN	NaN	NaN
9384400	-46.42	168.32	2	2009-05-15	2009-05-01	2009-05-31	-7.53	-47.8	NaN	NaN	NaN
9384400	-46.42	168.32	2	2009-06-15	2009-06-01	2009-06-30	-4.56	-17.6	NaN	NaN	NaN
9384400	-46.42	168.32	2	2009-07-15	2009-07-01	2009-07-31	-8.04	-50.3	NaN	NaN	NaN
9384400	-46.42	168.32	2	2009-08-15	2009-08-01	2009-08-31	-7.19	-47.3	NaN	NaN	NaN
9384400	-46.42	168.32	2	2009-09-15	2009-09-01	2009-09-30	-7.38	-47.3	NaN	NaN	NaN
9384400	-46.42	168.32	2	2009-10-15	2009-10-01	2009-10-31	-5.96	-35.8	NaN	NaN	NaN
9384400	-46.42	168.32	2	2009-11-15	2009-11-01	2009-11-30	-5.08	-31.1	NaN	NaN	NaN
9384400	-46.42	168.32	2	2009-12-15	2009-12-01	2009-12-31	-4.64	-35.5	NaN	NaN	NaN
9384400	-46.42	168.32	2	2010-01-15	2010-01-01	2010-01-31	-7.32	-41.3	NaN	NaN	NaN
9384400	-46.42	168.32	2	2010-02-15	2010-02-01	2010-02-28	-8.11	-57.7	NaN	NaN	NaN
9384400	-46.42	168.32	2	2010-03-15	2010-03-01	2010-03-31	-5.53	-36.7	NaN	NaN	NaN
9384400	-46.42	168.32	2	2010-04-15	2010-04-01	2010-04-30	-8.27	-60	NaN	NaN	NaN
9384400	-46.42	168.32	2	2010-05-15	2010-05-01	2010-05-31	NaN	NaN	NaN	NaN	NaN
9384400	-46.42	168.32	2	2010-06-15	2010-06-01	2010-06-30	-6	-35.6	NaN	NaN	NaN
9384400	-46.42	168.32	2	2010-07-15	2010-07-01	2010-07-31	-6.06	-38.5	NaN	NaN	NaN
9384400	-46.42	168.32	2	2010-08-15	2010-08-01	2010-08-31	-8.23	-57.4	NaN	NaN	NaN
9384400	-46.42	168.32	2	2010-09-15	2010-09-01	2010-09-30	-8.82	-56	NaN	NaN	NaN
9384400	-46.42	168.32	2	2010-10-15	2010-10-01	2010-10-31	-6.02	-38.5	NaN	NaN	NaN
9384400	-46.42	168.32	2	2010-11-15	2010-11-01	2010-11-30	-3.23	-18.5	NaN	NaN	NaN
9384400	-46.42	168.32	2	2010-12-15	2010-12-01	2010-12-31	-8.37	-58.5	NaN	NaN	NaN
9384400	-46.42	168.32	2	2011-01-15	2011-01-01	2011-01-31	-6.43	-43.4	NaN	NaN	NaN
9384400	-46.42	168.32	2	2011-02-15	2011-02-01	2011-02-28	NaN	NaN	NaN	NaN	NaN
9384400	-46.42	168.32	2	2011-03-15	2011-03-01	2011-03-31	-6.47	-39.9	NaN	NaN	NaN
9384400	-46.42	168.32	2	2011-04-15	2011-04-01	2011-04-30	-6.23	-37.3	NaN	NaN	NaN
9384400	-46.42	168.32	2	2011-05-15	2011-05-01	2011-05-31	-6.09	-35.8	NaN	NaN	NaN
9384400	-46.42	168.32	2	2011-06-15	2011-06-01	2011-06-30	-6.18	-42.1	NaN	NaN	NaN
9384400	-46.42	168.32	2	2011-07-15	2011-07-01	2011-07-31	-8.59	-53.8	NaN	NaN	NaN
9384400	-46.42	168.32	2	2011-08-15	2011-08-01	2011-08-31	-6.17	-35.4	NaN	NaN	NaN
9384400	-46.42	168.32	2	2011-09-15	2011-09-01	2011-09-30	-6.46	-39.5	NaN	NaN	NaN
9384400	-46.42	168.32	2	2011-10-15	2011-10-01	2011-10-31	-8.23	-60	NaN	NaN	NaN
9384400	-46.42	168.32	2	2011-11-15	2011-11-01	2011-11-30	-5.97	-36.8	NaN	NaN	NaN
9384400	-46.42	168.32	2	2011-12-15	2011-12-01	2011-12-31	NaN	NaN	171.3	NaN	NaN
9384400	-46.42	168.32	2	2012-01-15	2012-01-01	2012-01-31	-5.87	-39.6	112.5	NaN	NaN
9384400	-46.42	168.32	2	2012-02-15	2012-02-01	2012-02-29	-5.34	-37.3	72	NaN	NaN
9384400	-46.42	168.32	2	2012-03-15	2012-03-01	2012-03-31	-7.77	-54.2	104.5	NaN	NaN
9384400	-46.42	168.32	2	2012-04-15	2012-04-01	2012-04-30	-7.78	-46.8	48.9	NaN	NaN
9384400	-46.42	168.32	2	2012-05-15	2012-05-01	2012-05-31	-7.72	-47.7	92.3	NaN	NaN
9384400	-46.42	168.32	2	2012-06-15	2012-06-01	2012-06-30	-6.37	-34.2	128.1	NaN	NaN
9384400	-46.42	168.32	2	2012-07-15	2012-07-01	2012-07-31	-5.62	-36	30.1	NaN	NaN
9384400	-46.42	168.32	2	2012-08-15	2012-08-01	2012-08-31	-4.48	-28.1	14.5	NaN	NaN
9384400	-46.42	168.32	2	2012-09-15	2012-09-01	2012-09-30	-7.26	-45.4	109.4	NaN	NaN
9384400	-46.42	168.32	2	2012-10-15	2012-10-01	2012-10-31	-7.67	-50	176.7	NaN	NaN
9384400	-46.42	168.32	2	2012-11-15	2012-11-01	2012-11-30	-4.66	-28.9	73.6	NaN	NaN
9384400	-46.42	168.32	2	2012-12-15	2012-12-01	2012-12-31	-4.71	-33.4	128.1	NaN	NaN
9384400	-46.42	168.32	2	2013-01-15	2013-01-01	2013-01-31	-6.64	-42.4	30.1	NaN	NaN
9384400	-46.42	168.32	2	2013-02-15	2013-02-01	2013-02-28	-3.82	-18.3	14.5	NaN	NaN
9384400	-46.42	168.32	2	2013-03-15	2013-03-01	2013-03-31	-5.17	-34.1	109.4	NaN	NaN
9384400	-46.42	168.32	2	2013-04-15	2013-04-01	2013-04-30	-6.03	-34.2	176.7	NaN	NaN
9384400	-46.42	168.32	2	2013-05-15	2013-05-01	2013-05-31	-7.4	-43.4	73.6	NaN	NaN
9384400	-46.42	168.32	2	2013-06-15	2013-06-01	2013-06-30	-7.89	-48.5	96.3	NaN	NaN
9384400	-46.42	168.32	2	2013-07-15	2013-07-01	2013-07-31	-6.7	-39.2	113.6	NaN	NaN
9384400	-46.42	168.32	2	2013-08-15	2013-08-01	2013-08-31	-8.35	-59.8	43.1	NaN	NaN
9384400	-46.42	168.32	2	2013-09-15	2013-09-01	2013-09-30	-6.45	-37.9	105.7	NaN	NaN
9384400	-46.42	168.32	2	2013-10-15	2013-10-01	2013-10-31	-5.91	-34	180	NaN	NaN
9384400	-46.42	168.32	2	2013-11-15	2013-11-01	2013-11-30	-6.14	-38.8	54.5	NaN	NaN
9384400	-46.42	168.32	2	2013-12-15	2013-12-01	2013-12-31	-5.8	-38	100.3	NaN	NaN
9384400	-46.42	168.32	2	2014-01-15	2014-01-01	2014-01-31	-6.5	-43.4	95.4	NaN	NaN
9384400	-46.42	168.32	2	2014-02-15	2014-02-01	2014-02-28	-5.3	-34.9	58.8	NaN	NaN
9384400	-46.42	168.32	2	2014-03-15	2014-03-01	2014-03-31	-4.5	-26.1	47.8	NaN	NaN
9384400	-46.42	168.32	2	2014-04-15	2014-04-01	2014-04-30	-8.1	-55.1	100	NaN	NaN
9384400	-46.42	168.32	2	2014-05-15	2014-05-01	2014-05-31	-8.5	-58.8	141.7	NaN	NaN
9384400	-46.42	168.32	2	2014-06-15	2014-06-01	2014-06-30	-6.27	-40.1	57.4	NaN	NaN
9384400	-46.42	168.32	2	2014-07-15	2014-07-01	2014-07-31	-6.32	-39	78.7	NaN	NaN
9384400	-46.42	168.32	2	2014-08-15	2014-08-01	2014-08-31	-7.3	-41.7	110.2	NaN	NaN
9384400	-46.42	168.32	2	2014-09-15	2014-09-01	2014-09-30	-5.89	-36.6	52.8	NaN	NaN
9384400	-46.42	168.32	2	2014-10-15	2014-10-01	2014-10-31	-6.24	-37.6	119.8	NaN	NaN
9384400	-46.42	168.32	2	2014-11-15	2014-11-01	2014-11-30	-7.12	-44.8	178.6	NaN	NaN
9384400	-46.42	168.32	2	2014-12-15	2014-12-01	2014-12-31	-5.82	-40.7	68.6	NaN	NaN
9384400	-46.42	168.32	2	2015-01-15	2015-01-01	2015-01-31	NaN	NaN	38.4	NaN	NaN
9384400	-46.42	168.32	2	2015-02-15	2015-02-01	2015-02-28	-6.53	-40.4	108.1	NaN	NaN
9384400	-46.42	168.32	2	2015-03-15	2015-03-01	2015-03-31	-5.78	-38.7	82.3	NaN	NaN
9384400	-46.42	168.32	2	2015-04-15	2015-04-01	2015-04-30	-8.56	-56.4	102.7	NaN	NaN
9384400	-46.42	168.32	2	2015-05-15	2015-05-01	2015-05-31	-7.48	-48.9	76.2	NaN	NaN
9384400	-46.42	168.32	2	2015-06-15	2015-06-01	2015-06-30	NaN	NaN	NaN	NaN	NaN
9384400	-46.42	168.32	2	2015-07-15	2015-07-01	2015-07-31	NaN	NaN	NaN	NaN	NaN
9384400	-46.42	168.32	2	2015-08-15	2015-08-01	2015-08-31	NaN	NaN	NaN	NaN	NaN
9384400	-46.42	168.32	2	2015-09-15	2015-09-01	2015-09-30	NaN	NaN	NaN	NaN	NaN
9384400	-46.42	168.32	2	2015-10-15	2015-10-01	2015-10-31	NaN	NaN	NaN	NaN	NaN
9384400	-46.42	168.32	2	2015-11-15	2015-11-01	2015-11-30	NaN	NaN	NaN	NaN	NaN
9384400	-46.42	168.32	2	2015-12-15	2015-12-01	2015-12-31	NaN	NaN	NaN	NaN	NaN
8621700	-25.27	-57.63	65	1961-01-15	1961-01-01	1961-01-31	NaN	NaN	NaN	NaN	NaN
8621700	-25.27	-57.63	65	1961-02-15	1961-02-01	1961-02-28	NaN	NaN	NaN	NaN	NaN
8621700	-25.27	-57.63	65	1961-03-15	1961-03-01	1961-03-31	NaN	NaN	NaN	NaN	NaN
8621700	-25.27	-57.63	65	1961-04-15	1961-04-01	1961-04-30	NaN	NaN	260	23.6	22.7
8621700	-25.27	-57.63	65	1961-05-15	1961-05-01	1961-05-31	NaN	NaN	110	22	19.2
8621700	-25.27	-57.63	65	1961-06-15	1961-06-01	1961-06-30	NaN	NaN	70	18.5	17
8621700	-25.27	-57.63	65	1961-07-15	1961-07-01	1961-07-31	NaN	NaN	80	19.3	16.3
8621700	-25.27	-57.63	65	1961-08-15	1961-08-01	1961-08-31	NaN	NaN	40	23.9	25.4
8621700	-25.27	-57.63	65	1961-09-15	1961-09-01	1961-09-30	NaN	NaN	100	22.2	18.9
8621700	-25.27	-57.63	65	1961-10-15	1961-10-01	1961-10-31	NaN	NaN	210	25.8	22.5
8621700	-25.27	-57.63	65	1961-11-15	1961-11-01	1961-11-30	-8.2	-57	330	27.4	24.8
8621700	-25.27	-57.63	65	1961-12-15	1961-12-01	1961-12-31	-7.1	-42.8	110	29.6	24.4
8621700	-25.27	-57.63	65	1962-01-15	1962-01-01	1962-01-31	-5.1	-19.2	262	28.3	24.2
8621700	-25.27	-57.63	65	1962-02-15	1962-02-01	1962-02-28	-8.4	-60.7	102	27.8	21.6
8621700	-25.27	-57.63	65	1962-03-15	1962-03-01	1962-03-31	NaN	NaN	105	27	23.8
8621700	-25.27	-57.63	65	1962-04-15	1962-04-01	1962-04-30	NaN	NaN	195	23.1	20.6
8621700	-25.27	-57.63	65	1962-05-15	1962-05-01	1962-05-31	NaN	NaN	70	19.7	17.8
8621700	-25.27	-57.63	65	1962-06-15	1962-06-01	1962-06-30	NaN	NaN	5	18.2	14.2
8621700	-25.27	-57.63	65	1962-07-15	1962-07-01	1962-07-31	NaN	NaN	42	14.2	11.8
8621700	-25.27	-57.63	65	1962-08-15	1962-08-01	1962-08-31	NaN	NaN	24	18.8	13.6
8621700	-25.27	-57.63	65	1962-09-15	1962-09-01	1962-09-30	NaN	NaN	52	22.7	18.7
8621700	-25.27	-57.63	65	1962-10-15	1962-10-01	1962-10-31	NaN	NaN	106	22.6	17.2
8621700	-25.27	-57.63	65	1962-11-15	1962-11-01	1962-11-30	NaN	NaN	39	28.5	20.6
8621700	-25.27	-57.63	65	1962-12-15	1962-12-01	1962-12-31	NaN	NaN	46	31.3	21.9
8621700	-25.27	-57.63	65	1963-01-15	1963-01-01	1963-01-31	NaN	NaN	90	30.2	27.8
8621700	-25.27	-57.63	65	1963-02-15	1963-02-01	1963-02-28	NaN	NaN	111	29.9	24
8621700	-25.27	-57.63	65	1963-03-15	1963-03-01	1963-03-31	NaN	NaN	222	27.6	27.3
8621700	-25.27	-57.63	65	1963-04-15	1963-04-01	1963-04-30	NaN	NaN	104	24.5	21.2
8621700	-25.27	-57.63	65	1963-05-15	1963-05-01	1963-05-31	NaN	NaN	166	21.9	20.4
8621700	-25.27	-57.63	65	1963-06-15	1963-06-01	1963-06-30	NaN	NaN	107	19	16
8621700	-25.27	-57.63	65	1963-07-15	1963-07-01	1963-07-31	NaN	NaN	16	21.6	17.5
8621700	-25.27	-57.63	65	1963-08-15	1963-08-01	1963-08-31	NaN	NaN	9	22.4	16.5
8621700	-25.27	-57.63	65	1963-09-15	1963-09-01	1963-09-30	NaN	NaN	81	22.8	18
8621700	-25.27	-57.63	65	1963-10-15	1963-10-01	1963-10-31	NaN	NaN	10	27.1	20.7
8621700	-25.27	-57.63	65	1963-11-15	1963-11-01	1963-11-30	NaN	NaN	123	27.6	23.2
8621700	-25.27	-57.63	65	1963-12-15	1963-12-01	1963-12-31	NaN	NaN	188	28.8	24.1
8621700	-25.27	-57.63	65	1964-01-15	1964-01-01	1964-01-31	-1.4	1.2	56	30.7	23.8
8621700	-25.27	-57.63	65	1964-02-15	1964-02-01	1964-02-29	-9.4	-69.4	31	29.4	25.8
8621700	-25.27	-57.63	65	1964-03-15	1964-03-01	1964-03-31	-8.9	-62	405	27.1	24.3
8621700	-25.27	-57.63	65	1964-04-15	1964-04-01	1964-04-30	-6.9	-42.8	331	23.9	23.1
8621700	-25.27	-57.63	65	1964-05-15	1964-05-01	1964-05-31	-1.2	-1.9	26	22.1	19.4
8621700	-25.27	-57.63	65	1964-06-15	1964-06-01	1964-06-30	-2.7	-14.3	22	16.8	13.9
8621700	-25.27	-57.63	65	1964-07-15	1964-07-01	1964-07-31	-1.8	1.2	25	17.5	12.5
8621700	-25.27	-57.63	65	1964-08-15	1964-08-01	1964-08-31	-8.9	-61.3	99	19.8	16.8
8621700	-25.27	-57.63	65	1964-09-15	1964-09-01	1964-09-30	-0.5	3.1	54	21.9	19.1
8621700	-25.27	-57.63	65	1964-10-15	1964-10-01	1964-10-31	-1.1	1.2	11	23.9	15.7
8621700	-25.27	-57.63	65	1964-11-15	1964-11-01	1964-11-30	-3.9	-18.6	174	26.1	19.6
8621700	-25.27	-57.63	65	1964-12-15	1964-12-01	1964-12-31	-6.7	-37.2	232	27.6	23.2
8621700	-25.27	-57.63	65	1965-01-15	1965-01-01	1965-01-31	-5.7	-34.8	265	28	24.9
8621700	-25.27	-57.63	65	1965-02-15	1965-02-01	1965-02-28	-6.7	-36.6	357	28.2	27.1
8621700	-25.27	-57.63	65	1965-03-15	1965-03-01	1965-03-31	-5.3	-32.9	115	25.3	20.3
8621700	-25.27	-57.63	65	1965-04-15	1965-04-01	1965-04-30	NaN	NaN	260	23.9	21.9
8621700	-25.27	-57.63	65	1965-05-15	1965-05-01	1965-05-31	NaN	NaN	203	20.7	19
8621700	-25.27	-57.63	65	1965-06-15	1965-06-01	1965-06-30	NaN	NaN	126	21.8	20.3
8621700	-25.27	-57.63	65	1965-07-15	1965-07-01	1965-07-31	NaN	NaN	15	18.1	14.3
8621700	-25.27	-57.63	65	1965-08-15	1965-08-01	1965-08-31	NaN	NaN	61	21	16.9
8621700	-25.27	-57.63	65	1965-09-15	1965-09-01	1965-09-30	NaN	NaN	96	20.3	17.3
8621700	-25.27	-57.63	65	1965-10-15	1965-10-01	1965-10-31	NaN	NaN	152	25.4	22
8621700	-25.27	-57.63	65	1965-11-15	1965-11-01	1965-11-30	NaN	NaN	90	26.3	26.3
8621700	-25.27	-57.63	65	1965-12-15	1965-12-01	1965-12-31	NaN	NaN	277	26.9	27.6
8621700	-25.27	-57.63	65	1966-01-15	1966-01-01	1966-01-31	NaN	NaN	163	28.7	26.7
8621700	-25.27	-57.63	65	1966-02-15	1966-02-01	1966-02-28	NaN	NaN	199	27.5	28.6
8621700	-25.27	-57.63	65	1966-03-15	1966-03-01	1966-03-31	NaN	NaN	280	26.2	23.4
8621700	-25.27	-57.63	65	1966-04-15	1966-04-01	1966-04-30	NaN	NaN	169	23.9	21.6
8621700	-25.27	-57.63	65	1966-05-15	1966-05-01	1966-05-31	NaN	NaN	41	21.1	18.7
8621700	-25.27	-57.63	65	1966-06-15	1966-06-01	1966-06-30	NaN	NaN	71	20.8	17.9
8621700	-25.27	-57.63	65	1966-07-15	1966-07-01	1966-07-31	NaN	NaN	26	19.7	15.8
8621700	-25.27	-57.63	65	1966-08-15	1966-08-01	1966-08-31	NaN	NaN	41	18.6	13
8621700	-25.27	-57.63	65	1966-09-15	1966-09-01	1966-09-30	NaN	NaN	15	21.6	15.4
8621700	-25.27	-57.63	65	1966-10-15	1966-10-01	1966-10-31	-2.1	-4.9	101	24.7	19.9
8621700	-25.27	-57.63	65	1966-11-15	1966-11-01	1966-11-30	-2.9	-17.6	150	28.1	22.4
8621700	-25.27	-57.63	65	1966-12-15	1966-12-01	1966-12-31	NaN	NaN	80	29.1	23.3
8621700	-25.27	-57.63	65	1967-01-15	1967-01-01	1967-01-31	NaN	NaN	192	27.2	23.8
8621700	-25.27	-57.63	65	1967-02-15	1967-02-01	1967-02-28	NaN	NaN	304	27.5	26.4
8621700	-25.27	-57.63	65	1967-03-15	1967-03-01	1967-03-31	-10.8	-76.7	203	25.3	22.8
8621700	-25.27	-57.63	65	1967-04-15	1967-04-01	1967-04-30	NaN	NaN	86	24.4	19.8
8621700	-25.27	-57.63	65	1967-05-15	1967-05-01	1967-05-31	-1.2	-7.5	27	24.6	18.8
8621700	-25.27	-57.63	65	1967-06-15	1967-06-01	1967-06-30	-2.39	-14.3	20	16.3	11.6
8621700	-25.27	-57.63	65	1967-07-15	1967-07-01	1967-07-31	-3.53	-15.6	69	19	16
8621700	-25.27	-57.63	65	1967-08-15	1967-08-01	1967-08-31	-1.42	-18.3	10	21.2	16.8
8621700	-25.27	-57.63	65	1967-09-15	1967-09-01	1967-09-30	0.87	14.5	24	22.5	17.1
8621700	-25.27	-57.63	65	1967-10-15	1967-10-01	1967-10-31	-3.74	-13.6	44	26.7	21.3
8621700	-25.27	-57.63	65	1967-11-15	1967-11-01	1967-11-30	-2.05	-7.6	99	25.9	21
8621700	-25.27	-57.63	65	1967-12-15	1967-12-01	1967-12-31	NaN	NaN	81	29.5	21.8
8473508	-16.00555556	-69.7	3825	2000-01-15	2000-01-01	2000-01-31	-15.66	-112.2	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2000-02-15	2000-02-01	2000-02-28	-17.31	-124.4	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2000-03-15	2000-03-01	2000-03-31	-20.99	-151.4	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2000-04-15	2000-04-01	2000-04-30	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2000-05-15	2000-05-01	2000-05-31	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2000-06-15	2000-06-01	2000-06-30	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2000-07-15	2000-07-01	2000-07-31	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2000-08-15	2000-08-01	2000-08-31	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2000-09-15	2000-09-01	2000-09-30	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2000-10-15	2000-10-01	2000-10-31	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2000-11-15	2000-11-01	2000-11-30	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2000-12-15	2000-12-01	2000-12-31	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2001-01-15	2001-01-01	2001-01-31	-25.19	-186.5	250.9	NaN	NaN
8473508	-16.00555556	-69.7	3825	2001-02-15	2001-02-01	2001-02-28	-19.66	-144.4	287.7	NaN	NaN
8473508	-16.00555556	-69.7	3825	2001-03-15	2001-03-01	2001-03-31	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2001-04-15	2001-04-01	2001-04-30	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2001-05-15	2001-05-01	2001-05-31	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2001-06-15	2001-06-01	2001-06-30	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2001-07-15	2001-07-01	2001-07-31	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2001-08-15	2001-08-01	2001-08-31	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2001-09-15	2001-09-01	2001-09-30	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2001-10-15	2001-10-01	2001-10-31	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2001-11-15	2001-11-01	2001-11-30	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2001-12-15	2001-12-01	2001-12-31	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2002-01-15	2002-01-01	2002-01-31	-14.97	-107.4	116.4	NaN	NaN
8473508	-16.00555556	-69.7	3825	2002-02-15	2002-02-01	2002-02-28	-21.37	-159	149.7	NaN	NaN
8473508	-16.00555556	-69.7	3825	2002-03-15	2002-03-01	2002-03-31	-18.22	-134.4	125.1	NaN	NaN
8473508	-16.00555556	-69.7	3825	2002-04-15	2002-04-01	2002-04-30	-21.01	-154.2	82.5	NaN	NaN
8473508	-16.00555556	-69.7	3825	2002-05-15	2002-05-01	2002-05-31	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2002-06-15	2002-06-01	2002-06-30	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2002-07-15	2002-07-01	2002-07-31	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2002-08-15	2002-08-01	2002-08-31	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2002-09-15	2002-09-01	2002-09-30	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2002-10-15	2002-10-01	2002-10-31	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2002-11-15	2002-11-01	2002-11-30	NaN	NaN	NaN	NaN	NaN
8473508	-16.00555556	-69.7	3825	2002-12-15	2002-12-01	2002-12-31	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2001-01-15	2001-01-01	2001-01-31	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2001-02-15	2001-02-01	2001-02-28	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2001-03-15	2001-03-01	2001-03-31	-15.51	-124.3	81.1	NaN	NaN
8476151	-16.83	-69.33	4210	2001-04-15	2001-04-01	2001-04-30	-13.63	-111.5	20.5	NaN	NaN
8476151	-16.83	-69.33	4210	2001-05-15	2001-05-01	2001-05-31	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2001-06-15	2001-06-01	2001-06-30	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2001-07-15	2001-07-01	2001-07-31	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2001-08-15	2001-08-01	2001-08-31	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2001-09-15	2001-09-01	2001-09-30	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2001-10-15	2001-10-01	2001-10-31	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2001-11-15	2001-11-01	2001-11-30	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2001-12-15	2001-12-01	2001-12-31	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2002-01-15	2002-01-01	2002-01-31	-10.16	-71.3	30.5	NaN	NaN
8476151	-16.83	-69.33	4210	2002-02-15	2002-02-01	2002-02-28	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2002-03-15	2002-03-01	2002-03-31	-13.11	-107.9	83	NaN	NaN
8476151	-16.83	-69.33	4210	2002-04-15	2002-04-01	2002-04-30	-8.51	-88.4	39	NaN	NaN
8476151	-16.83	-69.33	4210	2002-05-15	2002-05-01	2002-05-31	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2002-06-15	2002-06-01	2002-06-30	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2002-07-15	2002-07-01	2002-07-31	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2002-08-15	2002-08-01	2002-08-31	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2002-09-15	2002-09-01	2002-09-30	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2002-10-15	2002-10-01	2002-10-31	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2002-11-15	2002-11-01	2002-11-30	NaN	NaN	NaN	NaN	NaN
8476151	-16.83	-69.33	4210	2002-12-15	2002-12-01	2002-12-31	NaN	NaN	NaN	NaN	NaN
8476003	-16.63333333	-69.325	3960	2000-01-15	2000-01-01	2000-01-31	NaN	NaN	NaN	NaN	NaN
8476003	-16.63333333	-69.325	3960	2000-02-15	2000-02-01	2000-02-28	-20.75	-151.4	NaN	NaN	NaN
8476003	-16.63333333	-69.325	3960	2000-03-15	2000-03-01	2000-03-31	-23.33	-171.5	NaN	NaN	NaN
8476003	-16.63333333	-69.325	3960	2000-04-15	2000-04-01	2000-04-30	NaN	NaN	NaN	NaN	NaN
